Item_ID,URL,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
53660619_066,https://s7d2.scene7.com/is/image/nu/53660619_066_b?$pdp-regular$,-1.642791897,-0.608161046,-3.16836854,2.210433801,-0.151018386,2.268772008,-0.242605217,1.347290826,-0.534980527,1.722018378
53664306_001,https://s7d2.scene7.com/is/image/nu/53664306_001_b?$pdp-regular$,2.294275486,3.490461986,1.606534638,0.469224012,0.549671001,-0.001040718,-1.736085929,1.310821348,0.468464013,-3.541839508
53664538_010,https://s7d2.scene7.com/is/image/nu/53664538_010_b?$pdp-regular$,3.935605867,0.525161063,4.011955735,0.730190971,-2.983768294,0.369820964,1.157161055,1.536701332,1.038916435,-0.700730712
53667564_016,https://s7d2.scene7.com/is/image/nu/53667564_016_b?$pdp-regular$,1.316564341,-0.728188094,-1.634585623,1.391032789,3.400642691,-0.347421539,1.903058171,-0.036360639,0.119348402,-0.677181569
53670022_263,https://s7d2.scene7.com/is/image/nu/53670022_263_b?$pdp-regular$,2.748441582,-0.89811544,-2.991436023,3.220195946,-1.407050971,2.708818361,-0.777506503,-0.002365052,1.064495741,0.817666124
53671046_009,https://s7d2.scene7.com/is/image/nu/53671046_009_b?$pdp-regular$,-1.635388019,-0.418242971,-3.272481296,1.159857564,-0.281307962,2.478328179,-2.529578764,0.26607283,1.789071885,1.925953484
53671905_060,https://s7d2.scene7.com/is/image/nu/53671905_060_b?$pdp-regular$,3.101784171,-0.075049005,-2.156998288,1.716069969,-0.662392596,4.86606923,-0.087374891,1.212843267,1.817278119,0.013131243
53693412_011,https://s7d2.scene7.com/is/image/nu/53693412_011_b?$pdp-regular$,0.846510681,1.502773892,-0.147099674,-1.302127219,3.100437688,0.135364564,0.43547788,-1.558494703,0.01839139,-1.341210899
53693776_009,https://s7d2.scene7.com/is/image/nu/53693776_009_b?$pdp-regular$,4.327882622,1.84739333,0.997684477,0.147690334,0.739783291,-1.384814751,-1.350645374,-2.178078471,-2.256037451,1.663381298
53722617_001,https://s7d2.scene7.com/is/image/nu/53722617_001_b?$pdp-regular$,0.657394005,4.533938401,-0.229740638,2.000462452,-0.11683579,-0.292948902,2.270412283,-2.282435082,0.692780775,-2.583616018
53735080_010,https://s7d2.scene7.com/is/image/nu/53735080_010_b?$pdp-regular$,0.783081106,0.832414851,-3.228015002,-1.744854974,-1.442147205,-0.327783787,0.701960756,1.242558588,0.305570557,0.113148945
53735304_009,https://s7d2.scene7.com/is/image/nu/53735304_009_b?$pdp-regular$,5.058908288,0.523453285,1.957005248,0.847968878,-1.677324218,-1.135600869,-1.262205833,-0.7672503,-2.135983109,0.693836691
53735494_009,https://s7d2.scene7.com/is/image/nu/53735494_009_b?$pdp-regular$,0.814953253,1.481763133,-1.947924104,0.416710998,-3.17718792,-2.683634418,-1.107212401,0.102411014,-0.157656709,-2.04839329
53735692_009,https://s7d2.scene7.com/is/image/nu/53735692_009_b?$pdp-regular$,3.589368621,-0.143999115,-0.015513956,0.685562367,-4.225397853,-1.482652211,-0.420190737,-1.446540391,-1.259824952,1.00717289
53735833_066,https://s7d2.scene7.com/is/image/nu/53735833_066_b?$pdp-regular$,-0.302429121,0.872465285,-0.530219955,-0.443711428,-1.789855687,-3.231070468,-1.535586862,0.218237023,0.762176826,-0.011151494
53735957_000,https://s7d2.scene7.com/is/image/nu/53735957_000_b?$pdp-regular$,2.749968732,-0.637304881,-0.65402061,0.719450312,-4.767727611,-0.088393187,0.773468669,0.646346468,-1.212652243,1.240417144
53742029_040,https://s7d2.scene7.com/is/image/nu/53742029_040_b?$pdp-regular$,3.576654207,-2.842747739,0.872733047,0.791940393,0.40872858,0.149424787,0.891578467,1.553354543,-0.672427795,1.552709675
53742292_085,https://s7d2.scene7.com/is/image/nu/53742292_085_b?$pdp-regular$,1.121844687,-2.103829562,0.213737552,2.172631908,-2.599749684,1.317471713,1.090427473,0.250722056,2.006843577,1.248454272
53756086_069,https://s7d2.scene7.com/is/image/nu/53756086_069_b?$pdp-regular$,1.249975458,-0.002719167,1.147623022,-1.081388172,-1.557520355,-0.161446671,1.146902001,1.146253877,0.296824294,0.538817097
53756201_015,https://s7d2.scene7.com/is/image/nu/53756201_015_b?$pdp-regular$,-1.586480686,1.051823709,-1.497468851,-2.879526489,0.914016623,-1.109037375,0.93181364,-0.600916361,-0.248138056,-0.424028377
53756672_011,https://s7d2.scene7.com/is/image/nu/53756672_011_b?$pdp-regular$,-1.89005523,-0.366180147,0.155418286,-1.210685633,0.570364253,-0.90173812,1.015273831,-1.409486552,1.49364391,1.241441528
53758843_049,https://s7d2.scene7.com/is/image/nu/53758843_049_b?$pdp-regular$,-2.4666526,-0.290865132,-0.5071885,-3.412145204,0.428622188,-0.500745304,0.437238231,0.291249802,-0.691257331,-2.062488478
53759320_059,https://s7d2.scene7.com/is/image/nu/53759320_059_b?$pdp-regular$,-3.148012327,-0.132009429,-0.176392437,-3.239173811,0.11762412,-0.098925856,0.937056749,-1.12729848,-1.219763923,-2.425383315
53760013_011,https://s7d2.scene7.com/is/image/nu/53760013_011_b5?$pdp-regular$,-2.5836928,-0.28663432,-1.635576648,-2.613443024,-0.423046413,0.013753915,2.437547749,-0.873946935,-0.962822245,-1.91408043
53760997_049,https://s7d2.scene7.com/is/image/nu/53760997_049_b?$pdp-regular$,-0.805512216,0.256378864,0.290296202,-0.422036676,0.545178646,-2.199652475,0.051986679,0.517324135,0.534684472,2.554439385
53761672_001,https://s7d2.scene7.com/is/image/nu/53761672_001_b?$pdp-regular$,-1.840936652,-4.02964255,-0.93692889,-2.331037231,-0.098777735,-0.085741076,-0.642191682,-0.441127894,2.060218152,1.991463381
53763637_001,https://s7d2.scene7.com/is/image/nu/53763637_001_b?$pdp-regular$,2.20102224,-2.795401523,0.36706291,0.661008418,3.098921462,0.104949276,1.065768766,-0.901087635,0.09543401,0.651882857
53763835_091,https://s7d2.scene7.com/is/image/nu/53763835_091_b?$pdp-regular$,0.332409702,-2.168868514,-2.655209243,2.713421937,2.868321194,-2.439011573,2.046875317,-0.557419656,-0.346628531,0.969653258
53782694_000,https://s7d2.scene7.com/is/image/nu/53782694_000_b?$pdp-regular$,-2.443693834,-2.88025973,-1.692850724,-1.061215014,0.467030666,1.052262116,1.520295103,-0.069069377,0.27191922,0.235883752
53783056_040,https://s7d2.scene7.com/is/image/nu/53783056_040_b?$pdp-regular$,3.74893566,-2.251278236,-0.139105852,0.76140528,0.146037016,0.823059193,1.542092622,1.161479296,-0.450815428,0.730815236
53783312_080,https://s7d2.scene7.com/is/image/nu/53783312_080_b?$pdp-regular$,-0.642205718,-3.350568471,-2.287753223,-0.935366654,-1.971836326,2.257891959,-0.63977701,1.398779242,0.219002216,0.115433799
53783866_010,https://s7d2.scene7.com/is/image/nu/53783866_010_b?$pdp-regular$,-2.19320428,-3.947170008,-0.94336736,-0.360990639,-1.440072221,1.543945778,1.633372552,1.394048287,0.684913277,-0.254478058
53784120_011,https://s7d2.scene7.com/is/image/nu/53784120_011_b?$pdp-regular$,4.478135198,-1.159502124,-2.756182334,0.830928619,0.707910838,1.899011634,0.375384428,-0.062986094,-2.43120218,-0.04537898
53787644_037,https://s7d2.scene7.com/is/image/nu/53787644_037_b?$pdp-regular$,1.762369226,-1.181789372,0.049567799,0.050989043,3.181273994,0.333940987,1.215473721,-1.9334185,-1.161969433,0.578616594
53791208_001,https://s7d2.scene7.com/is/image/nu/53791208_001_b?$pdp-regular$,3.254553711,-0.909459482,2.396102294,-0.877491824,2.75804116,-1.215225371,-1.196368443,1.389467867,1.617313119,-0.291964161
53792677_041,https://s7d2.scene7.com/is/image/nu/53792677_041_b?$pdp-regular$,-1.978377002,4.061510194,-1.063825417,2.538866507,-0.98603432,-2.324982831,1.89006785,0.599984351,-0.656511603,-0.393895395
53793436_001,https://s7d2.scene7.com/is/image/nu/53793436_001_c?$pdp-regular$,-3.090521352,0.795151395,0.430267619,1.203497111,-0.467745577,0.801740646,-1.304920813,-2.889645423,-2.253315177,2.260890424
53812111_040,https://s7d2.scene7.com/is/image/nu/53812111_040_b?$pdp-regular$,2.589550288,-3.216264272,3.437383049,1.715256623,0.441865231,-1.117101123,-1.698590645,1.938711359,-0.085648165,0.614292856
53812111_060,https://s7d2.scene7.com/is/image/nu/53812111_060_b?$pdp-regular$,3.563114888,-3.85942884,3.221641839,0.566515859,1.514630323,-0.977394246,-1.130304143,0.460841266,0.033595981,0.217182675
53813937_000,https://s7d2.scene7.com/is/image/nu/53813937_000_b?$pdp-regular$,2.315239898,-2.832923396,2.233335487,0.771189728,-3.479583607,0.289275871,-2.435326994,-1.950233026,-1.029968796,-0.130586646
53817219_007,https://s7d2.scene7.com/is/image/nu/53817219_007_b?$pdp-regular$,-2.273039677,1.274519402,-2.769686102,-0.170428799,0.41696648,2.135638719,-0.717761706,-0.46519466,0.517302942,0.429591623
53817862_011,https://s7d2.scene7.com/is/image/nu/53817862_011_b?$pdp-regular$,-2.36110452,1.129752036,-0.763698144,2.561009728,0.05508655,-1.752359263,0.841126099,1.171929701,2.140537409,1.354120113
53818373_001,https://s7d2.scene7.com/is/image/nu/53818373_001_b?$pdp-regular$,-1.193869474,1.956336199,-0.776665368,3.260503986,1.86891978,-1.44685073,0.844006775,-1.031013962,0.856259347,-0.921881547
53846853_001,https://s7d2.scene7.com/is/image/nu/53846853_001_b?$pdp-regular$,2.836673654,-0.219027677,0.813026979,-0.368613627,5.165100102,0.471077744,1.04746924,-0.846068656,0.119062234,1.457409224
53847273_060,https://s7d2.scene7.com/is/image/nu/53847273_060_b?$pdp-regular$,5.193421599,-0.195802216,-0.871334638,3.206383424,-1.796235895,0.879864783,-0.952919603,-0.81016393,1.392232884,1.601642812
53891115_065,https://s7d2.scene7.com/is/image/nu/53891115_065_b?$pdp-regular$,0.310632072,-3.502249359,-2.08102951,2.476946874,0.177452749,1.66998603,1.784810053,1.572964062,-0.044231873,0.6004864
53891867_102,https://s7d2.scene7.com/is/image/nu/53891867_102_b?$pdp-regular$,0.354102849,-2.591110149,-3.178226026,1.143796596,0.99621627,1.82191845,2.249736139,1.65940533,0.574493298,1.778980339
53893350_001,https://s7d2.scene7.com/is/image/nu/53893350_001_b?$pdp-regular$,1.385676406,0.757589748,-1.370887251,1.301280688,0.453457599,3.928302135,0.270605542,0.225073281,3.159403739,-1.213155236
53898086_047,https://s7d2.scene7.com/is/image/nu/53898086_047_b?$pdp-regular$,2.182763093,-1.834590171,2.311529885,-2.054698463,4.019593893,1.834378082,-0.039050439,-0.651319626,0.344335884,0.839127776
53902086_001,https://s7d2.scene7.com/is/image/nu/53902086_001_b?$pdp-regular$,-0.100639141,-0.756973375,0.134104471,1.337270371,-1.467830024,-1.653998037,1.4748251,-1.790965319,2.34125212,1.84146522
53909099_011,https://s7d2.scene7.com/is/image/nu/53909099_011_b?$pdp-regular$,-0.714552601,1.785845794,0.793537219,2.924139574,2.225384226,0.772967879,-0.290735238,0.444168728,0.377212431,0.637560512
53909586_040,https://s7d2.scene7.com/is/image/nu/53909586_040_b?$pdp-regular$,-2.116410615,2.613273794,1.712325971,2.874339663,2.436552282,2.563627694,-0.141305981,-1.540663034,-1.431665726,1.692370316
53909719_055,https://s7d2.scene7.com/is/image/nu/53909719_055_b?$pdp-regular$,-0.866627325,-0.152555114,3.075516055,1.110057217,2.907217556,1.40946762,1.540835721,0.267932793,2.524389468,3.177425651
53938163_000,https://s7d2.scene7.com/is/image/nu/53938163_000_b?$pdp-regular$,-2.31747057,0.644617282,-0.574639292,2.714460833,-0.151247744,-0.321865209,1.772204587,1.858062696,-1.208419886,1.25986904
53939153_010,https://s7d2.scene7.com/is/image/nu/53939153_010_b?$pdp-regular$,-2.918803033,-1.137751471,-1.705054728,-0.610684279,1.456139842,-0.107793008,-0.880452599,1.64376727,2.344433852,2.186618404
53939229_066,https://s7d2.scene7.com/is/image/nu/53939229_066_b?$pdp-regular$,1.550882099,-3.352659664,-1.296224742,0.183293262,-2.71011977,0.705416564,-1.524358925,1.111646213,2.307370699,0.833254791
53939591_004,https://s7d2.scene7.com/is/image/nu/53939591_004_b?$pdp-regular$,-1.156924398,0.8298279,-2.274725582,1.329374348,2.431898147,0.970069012,2.39917358,1.661868509,1.736002374,1.640335674
53939955_024,https://s7d2.scene7.com/is/image/nu/53939955_024_b?$pdp-regular$,-2.64008275,-2.094838735,-1.553566618,-2.615980962,1.668365256,1.178189069,2.225054905,-2.309291041,-0.634367577,2.664245128
53941670_011,https://s7d2.scene7.com/is/image/nu/53941670_011_b?$pdp-regular$,1.140266203,-2.174977218,1.444676885,-0.332378657,-2.525660381,-2.110297008,-1.435997288,0.063727416,2.194962456,1.103235178
53941670_069,https://s7d2.scene7.com/is/image/nu/53941670_069_b?$pdp-regular$,0.183585808,-1.71082137,1.867055155,-0.496682843,-1.566386686,-1.623507554,-1.461388271,0.019356985,2.021282368,1.863815693
53942827_240,https://s7d2.scene7.com/is/image/nu/53942827_240_b?$pdp-regular$,4.715034034,-0.317866877,2.428257628,1.266280349,1.924607554,0.390272932,0.283795084,0.639077079,-1.305170821,0.376526533
53964557_066,https://s7d2.scene7.com/is/image/nu/53964557_066_b?$pdp-regular$,1.364782895,-2.480676922,-2.525872702,0.601429138,-2.500678014,2.329279759,0.36212707,0.142198736,1.416323278,-0.841931947
53965810_001,https://s7d2.scene7.com/is/image/nu/53965810_001_b?$pdp-regular$,0.711161155,-2.106380773,-5.257640506,-0.44572916,0.32822632,1.931369839,1.020391668,-1.876329768,-1.30735405,-0.14238645
53970158_060,https://s7d2.scene7.com/is/image/nu/53970158_060_b?$pdp-regular$,-0.253985706,-0.308885253,-0.182157083,-1.676217586,-1.180009817,-0.147841032,0.695818774,1.261836406,0.199848174,-1.760593483
53970604_009,https://s7d2.scene7.com/is/image/nu/53970604_009_b?$pdp-regular$,-1.932042893,-0.271216563,-1.772672016,-3.030747851,-0.094599877,-1.448714194,0.479459989,1.455426395,-0.86793363,-1.333610702
53970851_000,https://s7d2.scene7.com/is/image/nu/53970851_000_b?$pdp-regular$,-1.4210413,0.621664141,-0.960563608,-2.32834311,0.141685624,1.470362786,3.282297038,0.082311193,-0.907486068,-0.769457673
53972279_001,https://s7d2.scene7.com/is/image/nu/53972279_001_b?$pdp-regular$,5.055028838,-0.318094532,2.306656504,0.537819263,0.886315339,1.145888271,-1.714068156,-1.311815262,0.387944284,1.032429763
53972279_050,https://s7d2.scene7.com/is/image/nu/53972279_050_b?$pdp-regular$,5.522077396,-0.429078215,2.217668884,0.972850884,0.825236708,0.35437248,-0.808403928,-0.492000028,-0.269984548,1.90370341
53973046_012,https://s7d2.scene7.com/is/image/nu/53973046_012_b?$pdp-regular$,-2.761498245,0.668574162,-1.479514867,-2.467163507,0.088748421,-1.165499647,-0.120404341,-0.550511753,-1.751803716,-3.487466416
53977062_001,https://s7d2.scene7.com/is/image/nu/53977062_001_b?$pdp-regular$,3.708142961,-0.609210492,2.103489869,1.548539059,-1.170241675,-0.825584452,-2.218197938,-1.699551028,-0.661641278,0.861411627
53983599_037,https://s7d2.scene7.com/is/image/nu/53983599_037_b?$pdp-regular$,-1.310795301,-5.617948395,-1.804594807,1.1514528,-0.182932194,-1.026458806,-0.049771662,1.0011663,0.399442928,-1.276811055
53984068_010,https://s7d2.scene7.com/is/image/nu/53984068_010_b?$pdp-regular$,0.457833876,-5.600938966,-0.561814616,0.195830164,-0.369573169,0.374565322,1.572944084,-2.344245035,0.615204005,-1.747666385
53986667_047,https://s7d2.scene7.com/is/image/nu/53986667_047_b?$pdp-regular$,0.503435474,-0.501865852,-1.545236779,-1.160319106,3.384211575,0.393230237,1.21080367,0.884439114,-0.640421654,1.62749336
53987293_066,https://s7d2.scene7.com/is/image/nu/53987293_066_b?$pdp-regular$,0.87592356,0.10769896,-4.043091782,-0.065025383,-2.291381397,3.301062909,-0.459902214,0.747763488,2.004616914,1.539026678
53987780_009,https://s7d2.scene7.com/is/image/nu/53987780_009_b?$pdp-regular$,1.579682299,0.392214202,5.251115815,-0.499337122,-0.246579467,0.180813005,-1.487795118,-1.260331163,0.946318745,-0.107967836
53987863_020,https://s7d2.scene7.com/is/image/nu/53987863_020_b?$pdp-regular$,-0.410052122,3.008100794,-0.279234639,-0.124449679,1.511128115,0.525962192,-1.394482698,1.134953964,-0.479628816,-3.375103383
53988705_001,https://s7d2.scene7.com/is/image/nu/53988705_001_b?$pdp-regular$,1.3026205,2.120168405,-2.746438871,2.70827414,-2.518960221,3.026645173,-1.770399451,-0.121771192,1.923043497,-0.710919818
53997441_061,https://s7d2.scene7.com/is/image/nu/53997441_061_b?$pdp-regular$,-1.220770415,1.934458469,-2.346783782,-1.107300828,-1.057729875,-2.654215235,-1.695592372,0.216981241,-0.611454331,-4.22739631
53997557_023,https://s7d2.scene7.com/is/image/nu/53997557_023_b?$pdp-regular$,1.048254463,-0.272178735,1.246541191,-3.563467994,1.053251314,-0.261726999,-3.24433461,1.307529721,0.07749581,-3.627488038
53997755_080,https://s7d2.scene7.com/is/image/nu/53997755_080_b?$pdp-regular$,-3.447618613,-0.858906909,-1.527300443,-3.23663685,-1.28617181,-0.149616211,1.170897482,1.451316329,-0.415961245,-0.851354672
54005178_001,https://s7d2.scene7.com/is/image/nu/54005178_001_b?$pdp-regular$,-3.311946254,1.329339335,-2.371263845,-2.346568399,-0.647114337,-2.071731353,-0.099986081,-0.913908005,0.128089266,-1.907823761
54005319_011,https://s7d2.scene7.com/is/image/nu/54005319_011_b?$pdp-regular$,-1.832608841,-0.557629081,-1.723801225,-3.289875603,-0.676687162,-1.968116616,0.465286703,-0.224518811,0.910688487,-1.495625879
54005525_011,https://s7d2.scene7.com/is/image/nu/54005525_011_b?$pdp-regular$,3.045361128,-1.560489076,-0.535670452,-3.224638824,0.735111707,1.237565174,-0.334734484,1.730651369,-0.645979028,-2.085539024
54013941_034,https://s7d2.scene7.com/is/image/nu/54013941_034_b?$pdp-regular$,1.356388904,1.898577842,-2.137439017,-0.89609403,1.573743149,2.70549286,2.815662071,2.463640998,-0.335625942,-0.858209276
54014493_066,https://s7d2.scene7.com/is/image/nu/54014493_066_b?$pdp-regular$,-0.216705254,0.091328373,-2.423299751,-0.729384442,-3.172401072,1.352207097,0.987033052,1.677427786,0.638673583,-1.824783547
54015128_015,https://s7d2.scene7.com/is/image/nu/54015128_015_b?$pdp-regular$,-0.058307624,-1.467636289,-2.791620909,-4.323855642,3.077782974,3.283682059,0.431610582,0.564773248,-1.570888578,0.432466941
54021449_004,https://s7d2.scene7.com/is/image/nu/54021449_004_b?$pdp-regular$,2.174736751,-1.376210327,-1.060180383,-2.966149475,-0.731316377,2.63008798,1.772072048,3.4927092,0.581332795,-0.199809735
54021811_237,https://s7d2.scene7.com/is/image/nu/54021811_237_b?$pdp-regular$,0.925037096,0.10134608,-2.637673058,-1.659292698,-1.748342327,1.744069742,-1.208396222,0.214726903,-1.196993076,-3.188409065
54022124_270,https://s7d2.scene7.com/is/image/nu/54022124_270_b?$pdp-regular$,0.170028367,1.278781899,-0.489976452,-1.291350194,1.114325265,0.119371216,-0.161460003,2.5712659,-0.596898921,-0.946213041
54022439_050,https://s7d2.scene7.com/is/image/nu/54022439_050_b?$pdp-regular$,-2.984612388,-0.248699572,-2.734252608,-1.170703396,-2.057900071,1.880960255,-1.42875893,2.969566683,-0.347882879,0.276474363
54024237_040,https://s7d2.scene7.com/is/image/nu/54024237_040_b?$pdp-regular$,-1.272787677,0.825941774,-2.650368342,-1.044265436,2.029771275,0.53574674,0.528976336,2.552442115,-1.268619127,-0.707067077
54030150_009,https://s7d2.scene7.com/is/image/nu/54030150_009_b2?$pdp-regular$,-1.03896578,-1.037723045,-0.767514579,-1.113049763,1.463123619,-2.687876157,0.002038541,0.577584891,0.669981079,3.168175865
54030432_065,https://s7d2.scene7.com/is/image/nu/54030432_065_b?$pdp-regular$,4.441849026,0.815980046,1.020878178,0.258855009,1.131971694,0.198064771,-0.753194079,-0.624568,-0.780487628,3.326056819
54031844_004,https://s7d2.scene7.com/is/image/nu/54031844_004_b?$pdp-regular$,2.063035507,3.202634967,-1.590577792,2.713825254,-2.685178593,1.51839644,-0.161661354,-1.400013872,2.945165952,-1.121083448
54032396_060,https://s7d2.scene7.com/is/image/nu/54032396_060_b?$pdp-regular$,-0.481459214,2.377934593,-1.177139238,0.424073633,0.908226476,-0.019888962,0.9676506,0.555005393,-1.293501442,-2.158894737
54061932_010,https://s7d2.scene7.com/is/image/nu/54061932_010_b?$pdp-regular$,-0.780996266,-2.804244196,-2.770768794,1.428386571,-0.007534446,0.048394631,2.252700748,-0.700211511,1.136855273,0.541076696
54072426_010,https://s7d2.scene7.com/is/image/nu/54072426_010_b?$pdp-regular$,-0.596336312,-1.541119428,1.609738542,1.812818078,3.262834851,0.169816477,2.996652554,1.536967225,1.056924606,-0.592540962
54101001_001,https://s7d2.scene7.com/is/image/nu/54101001_001_b?$pdp-regular$,0.278286709,-3.869168583,0.065843632,-2.059966594,-0.808581671,0.824803265,-0.860647288,-4.334512035,-0.730384149,1.483742584
54101001_066,https://s7d2.scene7.com/is/image/nu/54101001_066_b?$pdp-regular$,-1.072739596,-4.086233344,0.393156627,-2.96511134,-0.619219837,1.813451392,0.466127776,-3.421466186,0.506963403,1.512286335
54104419_023,https://s7d2.scene7.com/is/image/nu/54104419_023_b?$pdp-regular$,0.436677995,0.171173695,-5.711663274,-1.686706891,0.158194007,0.746413719,-0.723649069,-0.654694125,-0.486508951,-1.536054107
54104807_061,https://s7d2.scene7.com/is/image/nu/54104807_061_b?$pdp-regular$,3.333878389,1.539138115,-2.007423616,1.075747541,0.405810047,0.821473826,-0.757432724,0.53734283,-1.982298099,-1.739334382
54105788_001,https://s7d2.scene7.com/is/image/nu/54105788_001_b?$pdp-regular$,-0.40758343,0.475143285,2.544983255,-0.610203339,3.453582699,1.385005643,0.489246033,0.394975364,0.844992365,2.129851904
54105937_053,https://s7d2.scene7.com/is/image/nu/54105937_053_b?$pdp-regular$,-1.154269543,-2.62905863,-2.28561787,1.054679052,1.08070456,-1.739028324,-0.07956091,1.344888453,0.405835411,1.320863177
54111869_001,https://s7d2.scene7.com/is/image/nu/54111869_001_b?$pdp-regular$,0.120295326,2.533706436,-0.638895894,3.369016427,1.082511028,3.054032572,0.720319736,-2.107663709,1.72181846,1.087512367
54129622_001,https://s7d2.scene7.com/is/image/nu/54129622_001_b?$pdp-regular$,3.000269776,-0.614865394,-1.576600731,-0.79728293,4.239180557,-0.704389059,0.119526939,-0.59644858,-1.627287564,1.893333385
54144282_037,https://s7d2.scene7.com/is/image/nu/54144282_037_b?$pdp-regular$,3.005059542,1.367129987,-2.369663461,0.493670266,-2.710197376,0.359025175,-1.09243471,-2.547818814,2.430557136,-0.915214937
54146279_001,https://s7d2.scene7.com/is/image/nu/54146279_001_b?$pdp-regular$,-1.357235577,2.102130527,-1.903229788,2.362023874,0.165113208,-0.462337173,-2.484591284,-2.555113548,0.72004208,1.476034658
54146584_001,https://s7d2.scene7.com/is/image/nu/54146584_001_b?$pdp-regular$,3.804799568,0.246998281,-1.107346852,1.843844628,-0.671231382,0.374568351,-2.660798613,-3.375911922,0.808569027,3.01268009
54147616_030,https://s7d2.scene7.com/is/image/nu/54147616_030_b?$pdp-regular$,-2.385900122,0.355518848,-0.732311512,-3.342918637,1.212242264,-0.417972999,2.229526908,-0.660125901,-0.632380152,0.230010678
54147657_072,https://s7d2.scene7.com/is/image/nu/54147657_072_b?$pdp-regular$,-2.477023021,-0.36666639,-0.294889406,-3.035396752,-1.188396476,0.657400212,2.162100841,-0.186260362,-0.740697299,-0.890868606
54147715_010,https://s7d2.scene7.com/is/image/nu/54147715_010_b?$pdp-regular$,-2.099026969,-0.598873311,0.106816087,-2.873153239,-1.608488373,0.477403933,1.368804319,-0.8340196,0.269367699,-1.739921899
54150354_050,https://s7d2.scene7.com/is/image/nu/54150354_050_b?$pdp-regular$,2.984465498,3.205484973,0.742333372,0.760164924,1.895331551,-0.469599589,-3.04325184,-0.082377842,0.131626356,-1.090029631
54169222_000,https://s7d2.scene7.com/is/image/nu/54169222_000_b?$pdp-regular$,-3.311769378,-0.287872064,0.400095275,-2.245393861,1.737653966,-0.932210497,0.889297173,0.193888057,0.291709078,2.47463452
54169222_011,https://s7d2.scene7.com/is/image/nu/54169222_011_b?$pdp-regular$,-3.035300985,-1.097333084,2.595604337,-1.627266255,-0.63098995,-0.765260389,2.466821194,-2.740189209,2.818021071,2.119658277
54169339_011,https://s7d2.scene7.com/is/image/nu/54169339_011_b?$pdp-regular$,-0.627883751,0.573098784,3.615120199,-0.926058395,-0.193987492,-0.454016361,1.560905815,-0.324631887,3.276135218,1.093641645
54169339_237,https://s7d2.scene7.com/is/image/nu/54169339_237_b?$pdp-regular$,-1.691558782,0.775535356,2.08203669,-0.964839865,1.335029762,-1.677355778,1.602831941,-0.173716438,3.177529902,2.388966903
54169438_004,https://s7d2.scene7.com/is/image/nu/54169438_004_b?$pdp-regular$,-2.843549715,1.368592195,0.24314071,-0.806416959,2.469952109,-2.701521454,0.183815143,-0.096316347,0.554864235,3.090631647
54170246_041,https://s7d2.scene7.com/is/image/nu/54170246_041_b?$pdp-regular$,0.524673884,-3.371058558,0.128002026,-1.242415375,0.131261531,0.348026755,1.048417402,-1.209201187,0.576478156,2.32691364
54184890_009,https://s7d2.scene7.com/is/image/nu/54184890_009_b?$pdp-regular$,3.780965705,0.614594239,0.305322252,0.993504313,-1.080114185,-3.133654178,-0.257831712,-1.756401968,0.288923934,3.104494361
54216882_009,https://s7d2.scene7.com/is/image/nu/54216882_009_b?$pdp-regular$,0.447823159,0.169369567,2.531536092,-1.401259678,2.854343201,-0.694889142,-2.466069438,0.932107129,2.897457552,0.617233261
54221999_066,https://s7d2.scene7.com/is/image/nu/54221999_066_b?$pdp-regular$,-0.217675102,-2.900428952,-3.481315455,1.366651523,1.330309999,-0.522377173,-0.386486772,1.200155902,-1.220737768,1.022512674
54228200_041,https://s7d2.scene7.com/is/image/nu/54228200_041_b?$pdp-regular$,-3.922341606,1.162934607,-1.582079464,1.654650084,-0.404969423,0.569177582,-1.05116058,-2.121320443,0.040938799,3.042263569
54228515_237,https://s7d2.scene7.com/is/image/nu/54228515_237_b?$pdp-regular$,-3.57457623,-0.019084844,-1.403761955,0.86396857,-0.426980807,-0.194335457,-1.776856988,0.057542565,0.15879525,2.220801156
54255674_047,https://s7d2.scene7.com/is/image/nu/54255674_047_b?$pdp-regular$,0.260538256,-2.515784632,0.532759845,-2.358240894,3.817772134,2.034897025,-0.098888666,1.89630423,0.96267129,0.751322006
54266267_008,https://s7d2.scene7.com/is/image/nu/54266267_008_b?$pdp-regular$,4.682960975,-0.610866699,1.32043901,1.609496296,1.702120801,-0.353469636,-1.225486319,-0.507319746,-0.650692369,2.276782165
54266838_001,https://s7d2.scene7.com/is/image/nu/54266838_001_b?$pdp-regular$,-1.844838786,-2.713307526,-1.82108774,-0.841081795,0.978383315,-2.850478426,-1.836940074,0.513306833,2.324393496,2.415923586
54267745_011,https://s7d2.scene7.com/is/image/nu/54267745_011_b?$pdp-regular$,0.70680461,-3.840445984,-0.794516734,-0.560373266,-0.084849435,-2.940432194,-1.579175398,-0.209382615,1.020233988,0.005545201
54281092_008,https://s7d2.scene7.com/is/image/nu/54281092_008_b?$pdp-regular$,3.479237722,1.48081033,-1.073631727,0.611331518,1.683698035,1.213338426,-1.393085029,0.003492856,-1.673619012,-0.886756134
54319728_001,https://s7d2.scene7.com/is/image/nu/54319728_001_b?$pdp-regular$,3.582054323,1.55078028,0.409365727,0.07012747,2.289427126,-1.405659171,-1.59906549,0.749920846,-0.012535444,2.537518582
